UnitCode,ParkName,Location,AccountYear,MonthName,MonthNum,TripDay,Date,CommercialActivity,Park,Preserve,BC,FC,Coast,Wilderness,UserDays
WRST,Wrangell - St Elias National Park and Preserve,"Tana River, West Fork",2024,June,6,26,2024-06-26,Guided Hiking,TRUE,FALSE,TRUE,FALSE,FALSE,Designated,3
WRST,Wrangell - St Elias National Park and Preserve,"Tana River, West Fork",2024,September,9,3,2024-09-03,Guided Hiking,TRUE,FALSE,TRUE,FALSE,FALSE,Designated,4
WRST,Wrangell - St Elias National Park and Preserve,"Tana River, West Fork",2025,August,8,28,2025-08-28,Air Taxi,TRUE,FALSE,TRUE,FALSE,FALSE,Designated,3
WRST,Wrangell - St Elias National Park and Preserve,"Tana River, West Fork",2025,July,7,19,2025-07-19,Air Taxi,TRUE,FALSE,TRUE,FALSE,FALSE,Designated,5
WRST,Wrangell - St Elias National Park and Preserve,"Tana River, West Fork",2025,September,9,16,2025-09-16,Guided Hiking,TRUE,FALSE,TRUE,FALSE,FALSE,Designated,3
WRST,Wrangell - St Elias National Park and Preserve,Tanada and Copper Lakes,2024,August,8,14,2024-08-14,Air Taxi,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,5
WRST,Wrangell - St Elias National Park and Preserve,Tanada and Copper Lakes,2024,June,6,14,2024-06-14,Air Taxi,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,4
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2021,April,4,4,2021-04-04,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,7
LACL,Lake Clark National Park and Preserve,Tazimina River,2018,July,7,3,2018-07-03,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,13
LACL,Lake Clark National Park and Preserve,Tazimina River,2018,July,7,11,2018-07-11,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
LACL,Lake Clark National Park and Preserve,Tazimina River,2018,July,7,19,2018-07-19,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,9
LACL,Lake Clark National Park and Preserve,Tazimina River,2018,July,7,24,2018-07-24,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,9
LACL,Lake Clark National Park and Preserve,Tazimina River,2018,July,7,27,2018-07-27,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,6
LACL,Lake Clark National Park and Preserve,Tazimina River,2018,June,6,10,2018-06-10,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,9
LACL,Lake Clark National Park and Preserve,Tazimina River,2018,June,6,18,2018-06-18,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,8
LACL,Lake Clark National Park and Preserve,Tazimina River,2018,June,6,26,2018-06-26,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,6
LACL,Lake Clark National Park and Preserve,Tazimina River,2018,September,9,1,2018-09-01,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,6
LACL,Lake Clark National Park and Preserve,Tazimina River,2018,September,9,6,2018-09-06,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,7
LACL,Lake Clark National Park and Preserve,Tazimina River,2018,September,9,17,2018-09-17,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,5
LACL,Lake Clark National Park and Preserve,Tazimina River,2018,September,9,22,2018-09-22,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
LACL,Lake Clark National Park and Preserve,Tazimina River,2019,August,8,5,2019-08-05,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,9
LACL,Lake Clark National Park and Preserve,Tazimina River,2019,August,8,24,2019-08-24,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,5
LACL,Lake Clark National Park and Preserve,Tazimina River,2019,August,8,29,2019-08-29,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
LACL,Lake Clark National Park and Preserve,Tazimina River,2019,July,7,11,2019-07-11,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
LACL,Lake Clark National Park and Preserve,Tazimina River,2019,July,7,16,2019-07-16,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,9
LACL,Lake Clark National Park and Preserve,Tazimina River,2019,July,7,21,2019-07-21,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,6
LACL,Lake Clark National Park and Preserve,Tazimina River,2019,July,7,24,2019-07-24,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
LACL,Lake Clark National Park and Preserve,Tazimina River,2019,July,7,29,2019-07-29,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,6
LACL,Lake Clark National Park and Preserve,Tazimina River,2019,September,9,3,2019-09-03,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,5
LACL,Lake Clark National Park and Preserve,Tazimina River,2019,September,9,11,2019-09-11,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
LACL,Lake Clark National Park and Preserve,Tazimina River,2020,September,9,9,2020-09-09,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
LACL,Lake Clark National Park and Preserve,Tazimina River,2021,August,8,3,2021-08-03,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2021,April,4,7,2021-04-07,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,7
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2021,April,4,12,2021-04-12,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2021,April,4,20,2021-04-20,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,11
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2021,April,4,28,2021-04-28,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2021,July,7,24,2021-07-24,Air Taxi,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,2
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2021,March,3,21,2021-03-21,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2021,March,3,29,2021-03-29,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2022,April,4,1,2022-04-01,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2022,April,4,4,2022-04-04,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2022,April,4,9,2022-04-09,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2022,April,4,12,2022-04-12,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2022,April,4,17,2022-04-17,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2022,April,4,30,2022-04-30,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2022,March,3,13,2022-03-13,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2022,March,3,18,2022-03-18,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2022,March,3,21,2022-03-21,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,11
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2022,March,3,26,2022-03-26,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,11
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2022,March,3,31,2022-03-31,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2023,April,4,6,2023-04-06,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2023,April,4,14,2023-04-14,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
LACL,Lake Clark National Park and Preserve,Tazimina River,2021,August,8,8,2021-08-08,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,6
LACL,Lake Clark National Park and Preserve,Tazimina River,2021,August,8,16,2021-08-16,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,6
LACL,Lake Clark National Park and Preserve,Tazimina River,2021,July,7,3,2021-07-03,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,8
LACL,Lake Clark National Park and Preserve,Tazimina River,2021,July,7,11,2021-07-11,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
LACL,Lake Clark National Park and Preserve,Tazimina River,2021,July,7,19,2021-07-19,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
LACL,Lake Clark National Park and Preserve,Tazimina River,2021,July,7,24,2021-07-24,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,6
LACL,Lake Clark National Park and Preserve,Tazimina River,2021,June,6,21,2021-06-21,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,6
LACL,Lake Clark National Park and Preserve,Tazimina River,2021,June,6,26,2021-06-26,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,11
LACL,Lake Clark National Park and Preserve,Tazimina River,2022,July,7,11,2022-07-11,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
LACL,Lake Clark National Park and Preserve,Tazimina River,2022,July,7,16,2022-07-16,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
LACL,Lake Clark National Park and Preserve,Tazimina River,2022,July,7,24,2022-07-24,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,6
LACL,Lake Clark National Park and Preserve,Tazimina River,2022,June,6,13,2022-06-13,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,6
LACL,Lake Clark National Park and Preserve,Tazimina River,2022,June,6,29,2022-06-29,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,6
LACL,Lake Clark National Park and Preserve,Tazimina River,2022,September,9,3,2022-09-03,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,8
LACL,Lake Clark National Park and Preserve,Tazimina River,2022,September,9,6,2022-09-06,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,7
LACL,Lake Clark National Park and Preserve,Tazimina River,2022,September,9,19,2022-09-19,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,5
LACL,Lake Clark National Park and Preserve,Tazimina River,2023,August,8,26,2023-08-26,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,5
LACL,Lake Clark National Park and Preserve,Tazimina River,2023,August,8,29,2023-08-29,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,6
LACL,Lake Clark National Park and Preserve,Tazimina River,2023,July,7,5,2023-07-05,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,5
LACL,Lake Clark National Park and Preserve,Tazimina River,2023,July,7,8,2023-07-08,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,9
LACL,Lake Clark National Park and Preserve,Tazimina River,2023,July,7,29,2023-07-29,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,8
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,August,8,6,2024-08-06,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,10
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,August,8,16,2024-08-16,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,August,8,24,2024-08-24,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,8
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2023,April,4,22,2023-04-22,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2023,April,4,30,2023-04-30,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,10
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2023,July,7,21,2023-07-21,Air Taxi,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2023,March,3,26,2023-03-26,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,5
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2023,March,3,31,2023-03-31,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,5
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2023,May,5,2,2023-05-02,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,10
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,April,4,4,2024-04-04,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,April,4,7,2024-04-07,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,April,4,12,2024-04-12,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,April,4,15,2024-04-15,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,April,4,20,2024-04-20,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,April,4,25,2024-04-25,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,April,4,28,2024-04-28,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,August,8,22,2024-08-22,Guided Backpacking,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,6
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,August,8,25,2024-08-25,Guided Backpacking,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,6
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,July,7,2,2024-07-02,Guided Backpacking,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,July,7,3,2024-07-03,Air Taxi,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,2
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,July,7,8,2024-07-08,Guided Kayaking,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,July,7,11,2024-07-11,Air Taxi,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,2
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,June,6,30,2024-06-30,Guided Backpacking,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,March,3,13,2024-03-13,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,August,8,27,2024-08-27,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,July,7,3,2024-07-03,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,5
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,July,7,6,2024-07-06,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,4
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,July,7,14,2024-07-14,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,10
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,July,7,19,2024-07-19,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,14
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,July,7,22,2024-07-22,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,July,7,27,2024-07-27,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,9
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,June,6,16,2024-06-16,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,June,6,24,2024-06-24,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,2
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,June,6,29,2024-06-29,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,2
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,October,10,15,2024-10-15,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,October,10,20,2024-10-20,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,4
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,October,10,23,2024-10-23,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,2
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,October,10,28,2024-10-28,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,September,9,6,2024-09-06,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,September,9,14,2024-09-14,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,September,9,17,2024-09-17,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,14
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,September,9,22,2024-09-22,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,2
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,September,9,25,2024-09-25,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,2
LACL,Lake Clark National Park and Preserve,Tazimina River,2024,September,9,30,2024-09-30,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,9
LACL,Lake Clark National Park and Preserve,Tazimina River,2025,August,8,11,2025-08-11,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,5
LACL,Lake Clark National Park and Preserve,Tazimina River,2025,August,8,16,2025-08-16,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,5
LACL,Lake Clark National Park and Preserve,Tazimina River,2025,July,7,3,2025-07-03,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,6
LACL,Lake Clark National Park and Preserve,Tazimina River,2025,July,7,11,2025-07-11,Guided Sportfishing,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,8
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,March,3,16,2024-03-16,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,March,3,21,2024-03-21,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,March,3,26,2024-03-26,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,March,3,29,2024-03-29,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2024,May,5,3,2024-05-03,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2025,April,4,4,2025-04-04,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2025,April,4,12,2025-04-12,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2025,April,4,20,2025-04-20,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2025,April,4,28,2025-04-28,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2025,August,8,1,2025-08-01,Guided Hiking,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,3
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2025,August,8,9,2025-08-09,Air Taxi,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,2
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2025,August,8,14,2025-08-14,Air Taxi,TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,4
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2025,March,3,18,2025-03-18,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2025,March,3,21,2025-03-21,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2025,March,3,26,2025-03-26,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Tebay Lakes,2025,March,3,29,2025-03-29,Guided Winter Backcountry Trips (Skiing),TRUE,FALSE,TRUE,FALSE,FALSE,Eligible,12
WRST,Wrangell - St Elias National Park and Preserve,Trail Creek System,2021,August,8,11,2021-08-11,Guided Hiking,FALSE,TRUE,FALSE,TRUE,FALSE,No,4
WRST,Wrangell - St Elias National Park and Preserve,Trail Creek System,2021,August,8,14,2021-08-14,Guided Hiking,FALSE,TRUE,FALSE,TRUE,FALSE,No,4
WRST,Wrangell - St Elias National Park and Preserve,Trail Creek System,2022,September,9,2,2022-09-02,Guided Hiking,FALSE,TRUE,FALSE,TRUE,FALSE,No,3
WRST,Wrangell - St Elias National Park and Preserve,University Peak,2024,August,8,7,2024-08-07,Guided Hiking,TRUE,FALSE,TRUE,FALSE,FALSE,Designated,3
WRST,Wrangell - St Elias National Park and Preserve,"Visitor Center, Copper Center",2022,August,8,8,2022-08-08,Guided Hiking,FALSE,TRUE,FALSE,TRUE,FALSE,No,28
WRST,Wrangell - St Elias National Park and Preserve,"Visitor Center, Copper Center",2022,August,8,11,2022-08-11,Guided Hiking,FALSE,TRUE,FALSE,TRUE,FALSE,No,15
WRST,Wrangell - St Elias National Park and Preserve,"Visitor Center, Copper Center",2022,July,7,14,2022-07-14,Guided Hiking,FALSE,TRUE,FALSE,TRUE,FALSE,No,10
WRST,Wrangell - St Elias National Park and Preserve,"Visitor Center, Copper Center",2022,July,7,25,2022-07-25,Guided Hiking,FALSE,TRUE,FALSE,TRUE,FALSE,No,24
WRST,Wrangell - St Elias National Park and Preserve,"Visitor Center, Copper Center",2022,June,6,16,2022-06-16,Guided Hiking,FALSE,TRUE,FALSE,TRUE,FALSE,No,5
WRST,Wrangell - St Elias National Park and Preserve,"Visitor Center, Copper Center",2022,June,6,27,2022-06-27,Guided Hiking,FALSE,TRUE,FALSE,TRUE,FALSE,No,36
WRST,Wrangell - St Elias National Park and Preserve,"Visitor Center, Copper Center",2022,May,5,30,2022-05-30,Guided Hiking,FALSE,TRUE,FALSE,TRUE,FALSE,No,5
WRST,Wrangell - St Elias National Park and Preserve,"Visitor Center, Copper Center",2023,August,8,2,2023-08-02,Shuttle Service,FALSE,TRUE,FALSE,TRUE,FALSE,No,2
WRST,Wrangell - St Elias National Park and Preserve,"Visitor Center, Copper Center",2023,August,8,4,2023-08-04,Visitor Experience (Guided),FALSE,TRUE,FALSE,TRUE,FALSE,No,13
WRST,Wrangell - St Elias National Park and Preserve,"Visitor Center, Copper Center",2023,August,8,6,2023-08-06,Visitor Experience (Transportation Only),FALSE,TRUE,FALSE,TRUE,FALSE,No,28
WRST,Wrangell - St Elias National Park and Preserve,"Visitor Center, Copper Center",2023,August,8,13,2023-08-13,Shuttle Service,FALSE,TRUE,FALSE,TRUE,FALSE,No,90
WRST,Wrangell - St Elias National Park and Preserve,"Visitor Center, Copper Center",2023,August,8,14,2023-08-14,Visitor Experience (Guided),FALSE,TRUE,FALSE,TRUE,FALSE,No,4
WRST,Wrangell - St Elias National Park and Preserve,"Visitor Center, Copper Center",2023,August,8,17,2023-08-17,Visitor Experience (Guided),FALSE,TRUE,FALSE,TRUE,FALSE,No,32
